"","logFC","AveExpr","t","P.Value","adj.P.Val"
"NOX4",3.96656020639121,0.815521796092588,10.4141909431228,1.46231671636493e-22,2.77785063670278e-21
"FGFR3",-2.79023234357613,6.03127379185025,-10.3927947161929,1.73483461215531e-22,3.29139701008788e-21
"TCEA3",-2.60533657823237,6.02281524083978,-10.3923059945398,1.74161596509254e-22,3.30012218147422e-21
"SLC24A3",2.95150465168027,2.2849876398829,10.3471461359453,2.49654993832632e-22,4.72469732383383e-21
"S100P",8.19092564756542,2.36250462454056,10.3236300682554,3.01050321566361e-22,5.69022739050617e-21
"EPS8L3",6.08357960543857,2.30314669327797,10.3226106682006,3.03501747790114e-22,5.7294006595934e-21
"MUC13",4.29183004761333,4.35713833425868,10.3188969831904,3.12601277103898e-22,5.89382033801501e-21
"COL17A1",7.30866460687411,2.6842868700367,10.3179007382883,3.15088130767439e-22,5.93330962059084e-21
"CFAP44",-2.22059866532071,3.82375202201674,-10.3156489406845,3.20781807114868e-22,6.03301207137303e-21
"TSPYL2",-2.31035547925541,5.79896658666852,-10.310694070222,3.33672759105323e-22,6.26765936699576e-21
"GRIN2C",-2.74003417210074,-0.491899389287123,-10.3096140216371,3.36550319993112e-22,6.31386772781122e-21
"KLKB1",-2.78328618933604,1.32862391925938,-10.3078467415584,3.41312148348874e-22,6.39526765202394e-21
"GATA3",3.92853669045153,0.201436060604591,10.3069942766126,3.43632941119397e-22,6.43078428547822e-21
"C3orf80",3.10537052946292,-0.207195875094793,10.275840956395,4.40111626482376e-22,8.22611607421509e-21
"UGT1A1",4.88328821702269,-2.12788559844027,10.2725423064281,4.51785485934111e-22,8.43388683062926e-21
"EFCAB1",-3.08047438096806,-0.354303238720388,-10.2603627670346,4.97616966357202e-22,9.27801004720993e-21
"HES2",3.94670005990765,-1.63614297530355,10.2597329077482,5.00108892121273e-22,9.31298837163272e-21
"ARNTL2",2.89753886202378,3.1355166579193,10.2541464354276,5.22760575679531e-22,9.72283230608879e-21
"TMEM45B",4.152606042526,2.5483784900331,10.2438939788047,5.67016120864907e-22,1.05329861960667e-20
"COQ10A",-2.07860444933112,3.38987118794187,-10.2434382646617,5.6906740908971e-22,1.05581206047184e-20
"ERBB4",-2.881498736696,0.226348415668699,-10.2368554672831,5.99534155035092e-22,1.11097499488794e-20
"CENPK",2.90363086534385,0.12015084672782,10.2213453325497,6.77878434986764e-22,1.25461442049386e-20
"CTH",-2.44443950896882,2.01663399323211,-10.2152611719648,7.11317138587619e-22,1.31489320936227e-20
"E2F2",3.14597142689712,-0.604221511223881,10.2140277901748,7.18293045080948e-22,1.32616717151026e-20
"RAD51",2.92814782306167,0.301358985689704,10.2075685660525,7.55951259170326e-22,1.39399255974567e-20
"VILL",3.55803265301441,4.23985512726387,10.2026691368767,7.85818150219248e-22,1.44730283184717e-20
"ADAMTS6",3.05638275127052,0.0158446646342913,10.2006085809814,7.98726840162822e-22,1.46928814478127e-20
"DKK3",2.43666165652162,5.2776272613543,10.1952975788598,8.32978044481214e-22,1.53043268658572e-20
"ATP10A",2.98326381626689,2.14861603514166,10.1938808782149,8.42358479205921e-22,1.54578914612533e-20
"EDNRA",3.38704433155758,2.94566630613674,10.1924131638767,8.52187392871775e-22,1.56193037183201e-20
"IHH",5.81440452796083,-0.628820287859266,10.1903978270706,8.65869502589079e-22,1.58508628918274e-20
"TMEM262",-2.17713621848798,1.36831080636764,-10.1759106891724,9.70859684689008e-22,1.77513534367382e-20
"SPC24",3.14532288003197,0.225190738173619,10.1732586448495,9.91405696900229e-22,1.8105127467184e-20
"HPGD",4.42804167919099,2.43592787542097,10.1617676421834,1.08553671197991e-21,1.98002420046419e-20
"GBP2",2.55111034052585,4.91945806589293,10.1490956661618,1.19966319774691e-21,2.1855550859194e-20
"LCN10",-3.25001558222884,1.00613422776771,-10.1484401646812,1.20588071373711e-21,2.19423854060396e-20
"CXCR3",3.40764131774808,-0.560438874113732,10.1469958223459,1.21969369894797e-21,2.21670533915771e-20
"SPOCD1",4.04267503689413,-0.128191740144174,10.1272807821252,1.42472825638704e-21,2.58623240874291e-20
"ARPC1B",2.12280707930414,6.69591012564778,10.1244330021123,1.45704794726829e-21,2.64172925787096e-20
"SEMA3A",3.40912908828391,0.933813121801619,10.1206199920688,1.50146532152473e-21,2.71900085350603e-20
"SBSN",-3.25309084056804,-2.04717313446969,-10.1203712323015,1.50440939986411e-21,2.72107350901259e-20
"MDFI",3.36399004209814,2.68743085016321,10.1101492514219,1.63047700602508e-21,2.94557261745583e-20
"TMEM97",-2.57568866493353,5.91687432996836,-10.1011474703966,1.75015364346557e-21,3.15800396692637e-20
"GOLGA8K",-2.75762214742938,-1.23698381907029,-10.0965939562429,1.81397494356543e-21,3.26926282737222e-20
"BCAT1",-2.76561242438143,5.88598212355665,-10.0861300793535,1.96953016588396e-21,3.54538876646802e-20
"ZNF365",3.7371760235659,0.459300340664484,10.0845319320891,1.99442712341315e-21,3.58593728099051e-20
"PSMB9",2.85131190781555,3.58428154214624,10.0822836242351,2.02998283770602e-21,3.64553093693025e-20
"MUC12",3.63707441650029,-0.629030639531427,10.07864281148,2.08890032992741e-21,3.74688753129683e-20
"ADTRP",4.39382287016136,-0.340420771824037,10.0602855595591,2.41285547274092e-21,4.32284213309424e-20
"RAD54L",3.20604213234659,-0.29726733525364,10.0594326110782,2.4290648836905e-21,4.34673255695669e-20
"TMC5",4.23224349090583,4.16078923914773,10.0540360877844,2.5341569975002e-21,4.52943120085112e-20
"ITGA3",2.37579900917943,6.9821178482343,10.0453305244303,2.71328880172231e-21,4.84387721025302e-20
"IDO1",4.30862422661441,0.0466238548713544,10.0277749399845,3.11366550462814e-21,5.55209152069364e-20
"LRRC15",6.6773403625396,0.233329646035993,10.0269105141639,3.13482900176352e-21,5.58324491586175e-20
"FGF19",5.89978526648346,-1.50538967935297,10.0215874848773,3.26833650745504e-21,5.81417839167384e-20
"MMP10",4.60568067829048,-0.737096623921366,10.0211638272417,3.27920180999196e-21,5.82665224076244e-20
"MMP1",6.80419365174186,2.53321651635804,10.0193453318371,3.32624867739719e-21,5.90331059283133e-20
"ARL9",2.79772306895574,-2.0920658129513,10.0130671093607,3.49388674645787e-21,6.19355937786512e-20
"DLEU7",2.80804700174504,-2.29152151367276,10.0104246135554,3.56693026540495e-21,6.31563847109933e-20
"ANOS1",3.54161447568161,0.926597316827647,10.0047537827467,3.72884222826739e-21,6.59459922030775e-20
"LBH",2.3593815474078,5.41636096549656,9.9938627951583,4.06054516561627e-21,7.17283918800042e-20
"NKTR",-2.08704607261661,6.54160431499415,-9.98848744666215,4.23490086919214e-21,7.47210455578231e-20
"ADAMDEC1",4.05008148481934,-1.03642804680734,9.98651027730709,4.30088622810004e-21,7.57968539103738e-20
"GJB4",5.74996287105585,-0.546542217676909,9.98413274828096,4.38158653420066e-21,7.71291850799165e-20
"TUBE1",-1.97293735442626,3.72408841931791,-9.97477311790604,4.71415870488028e-21,8.28869695075519e-20
"TM7SF2",-2.57695401957733,4.72005887199192,-9.95483709640246,5.50842394443002e-21,9.67396962412617e-20
"BCL2A1",3.54668625394195,0.240068554328711,9.94528716181928,5.93465167026487e-21,1.04104255111456e-19
"CCR4",4.06429689432579,-1.65840355031827,9.93817196048279,6.27335984603026e-21,1.09918278368278e-19
"ELF4",2.31711416518686,3.86126480843833,9.93425332743628,6.46802740825863e-21,1.1319796578736e-19
"GATA4",-3.19399563609084,4.44495366388358,-9.92454474383826,6.97655257106662e-21,1.219565912452e-19
"HCAR1",3.99083491469485,-1.23705441926926,9.92372928891312,7.02103052471913e-21,1.22592381713947e-19
"ADAM12",5.14553434750003,1.80023097550334,9.92227002617273,7.1013281343704e-21,1.23851421822162e-19
"CARD16",2.72392421894875,1.56103222557901,9.91986648788625,7.23557836810484e-21,1.26047442977089e-19
"CCL26",3.32632006706691,-2.17794819341259,9.90499461260836,8.12412817879162e-21,1.41363569840631e-19
"DCSTAMP",3.42723819177305,-2.24235981430681,9.89018387358074,9.11660595228346e-21,1.58450802993653e-19
"TIGIT",3.80344633254741,-0.542200367592595,9.87885379082933,9.95631608457601e-21,1.72846676825343e-19
"BCL11B",3.39264628452294,0.781002210702977,9.86922445180011,1.07300464106642e-20,1.86065403412447e-19
"MYCL",-2.88063990202164,3.67400007634783,-9.85961977528073,1.15612352496377e-20,2.00249070114286e-19
"DIAPH3",3.07945034707623,0.311977162395286,9.85564538869387,1.19235991898714e-20,2.06289180034377e-19
"OXER1",-2.35323891381547,1.46502360929495,-9.85048042512073,1.24114124863499e-20,2.14483392235539e-19
"BST1",2.84457255576456,1.2821367008994,9.84811419207191,1.26414645554852e-20,2.18209572538232e-19
"CD207",3.83789657372689,-1.41349900153011,9.83759107832543,1.37169170653554e-20,2.36503424110877e-19
"ADAT2",-2.08642837112476,3.12574469475397,-9.83349396942789,1.41597879070875e-20,2.43861222030832e-19
"TNFSF18",3.36234771188495,-2.70786722495974,9.83084008520522,1.4454202256506e-20,2.48648455427336e-19
"CENPI",2.81694888850548,-0.899123415814475,9.82349322039386,1.53013252009027e-20,2.6292197541233e-19
"NINJ2",3.00399366170347,0.671173483542833,9.81705156614655,1.60845200598847e-20,2.76065865863242e-19
"CKLF",2.4054359640563,3.44104258903105,9.80434470950558,1.77480130427748e-20,3.04271774625621e-19
"SSPO",-2.69004329510768,1.0360597440631,-9.80078461203591,1.82439688991199e-20,3.12420219392516e-19
"CD1E",3.73907627996179,-1.64259099641931,9.79766883376275,1.86893027078879e-20,3.19684328332548e-19
"ANKFN1",3.56843282315944,-2.0941636539379,9.77510271552363,2.22533585835243e-20,3.80218118803922e-19
"B2M",2.08816203707241,10.0749139794498,9.76671932868239,2.37428110068171e-20,4.05208854666007e-19
"CTLA4",3.47603390430201,-1.39956821484505,9.76600588629457,2.38740447215739e-20,4.06989211087845e-19
"MATN3",4.86686453502012,1.75956475588014,9.76412412034649,2.42236496812445e-20,4.1248401670056e-19
"FAM106A",-3.1239153933484,-1.31901145804195,-9.76330958560368,2.43765501577473e-20,4.14620714212932e-19
"PTHLH",3.45944608404249,0.113740117965894,9.74222359624787,2.86859861233329e-20,4.87371681090917e-19
"KPNA7",3.73076277646089,-1.45116391692122,9.73661707406369,2.9953898807218e-20,5.08342204112171e-19
"C15orf48",3.68202785729364,3.26648438496478,9.72030574660434,3.39678129588118e-20,5.75815358464341e-19
"EGR2",3.69969481463008,1.92456028630454,9.70267876117012,3.890723527676e-20,6.58808851757993e-19
"CYSLTR2",2.96658916064963,-1.07896145258588,9.69980075314352,3.97788112184858e-20,6.72813651492979e-19
"TNC",3.54464441101583,4.13543147177338,9.69456841960219,4.14133072975723e-20,6.99676669996191e-19
"CELSR1",3.00394264657212,3.65595850137968,9.68945182140966,4.3076080174164e-20,7.26956928921355e-19
"SLC7A4",3.55755217684119,-0.307037995588359,9.6873653051673,4.37730184403529e-20,7.37894996473329e-19
"ASPN",3.33473140060981,4.08660858948863,9.68606093350005,4.42143782802437e-20,7.44505138057423e-19
"PROC",3.22387955364802,-0.194413941136865,9.6849161719171,4.46053687017539e-20,7.5025337056643e-19
"FAM229A",-2.32615151657819,2.3267600699627,-9.66194960106167,5.32163266020493e-20,8.94093416166208e-19
"IL1RN",4.624853792679,2.44178682726865,9.65065124714991,5.80389525474238e-20,9.74036627602214e-19
"IGFBP5",2.65476619539178,7.99512003456503,9.65034329397192,5.81763007834897e-20,9.75259250717458e-19
"DHRS12",-2.11641740962205,4.31103060937436,-9.64706571992688,5.9658248985661e-20,9.98994886945935e-19
"UGT1A10",8.66603291058688,-0.201078286088378,9.63571959057526,6.50836816258467e-20,1.08863976754915e-18
"MSANTD1",-2.56548683707028,-0.708988191654313,-9.63428969379802,6.58012754180903e-20,1.09942661391927e-18
"ADAM19",3.36422339363802,3.1502447304546,9.62865558894391,6.87059892695417e-20,1.14669234408912e-18
"MAMDC4",-2.5933809463266,3.60850091011292,-9.61369414064236,7.70518751163848e-20,1.28456604590392e-18
"RAB33A",2.76030936949823,-1.53238030702777,9.59701482726229,8.75462865900334e-20,1.45791563824658e-18
"HS6ST3",-3.16835682227054,0.957095500462969,-9.59240796759167,9.06869760001911e-20,1.50855639614839e-18
"TNFRSF18",3.18739811919246,-1.08857979132304,9.59075293011597,9.18423747793007e-20,1.52609730663495e-18
"UNC79",-2.99416513412006,1.73847388571691,-9.58663055568268,9.47841467556877e-20,1.5732503656342e-18
"SERPINB7",4.45339736372367,-1.63417695796898,9.58505092104492,9.59360077461325e-20,1.59062321615051e-18
"KIF11",2.80164642248381,1.98782738600973,9.58435349293273,9.64489788673496e-20,1.59737679020065e-18
"CD52",3.82366791046859,1.95482746447732,9.57431628201663,1.04140195307361e-19,1.72287078035295e-18
"ARHGDIB",2.31241167456855,5.52815197851136,9.57413573441422,1.0428397507127e-19,1.72336392027615e-18
"LGR5",4.29662238799373,-0.553248597225469,9.57355363602716,1.04748874036858e-19,1.72915690427002e-18
"HOXA1",2.90113629082331,-1.62635511317057,9.57120128048924,1.06648649691923e-19,1.75859785386212e-18
"ABAT",-2.66301758273233,5.5308008789506,-9.57100743116804,1.06806719944857e-19,1.75928585216359e-18
"HS3ST3A1",3.60517059298316,-1.37101239659233,9.56090035268635,1.15378546774956e-19,1.89841023480317e-18
"GOLGA8O",-3.61015966541416,-2.08194656055082,-9.55480258880616,1.20876686231199e-19,1.9867134483717e-18
"FOXS1",3.2431448774405,0.716642851191317,9.55008678132197,1.25306360713654e-19,2.05728282339974e-18
"TFAP2A",4.10235233551203,0.82850486323803,9.54685434072157,1.28435346509374e-19,2.10636754291567e-18
"LCN2",4.32117348906602,6.0847704881772,9.54343876686497,1.31825871734411e-19,2.159630559584e-18
"APOC2",3.44021597412216,-1.45959851182116,9.53656279510666,1.38923094189165e-19,2.27343734549174e-18
"PKIA",3.08691007238043,1.07865457149712,9.5293229379083,1.46805897341471e-19,2.39983997156799e-18
"GZMA",3.2205537556286,0.217258654655567,9.52708986545324,1.49325676049635e-19,2.43839475976947e-18
"PEBP4",-3.09361184242421,-0.748353686578749,-9.5214442841714,1.55889118794425e-19,2.54282563677509e-18
"THSD7B",3.63592393847646,-1.33810958418354,9.51999722171367,1.576170339864e-19,2.56824048589261e-18
"PRND",3.53072449261143,-2.30735351934119,9.51614734518301,1.62307201292584e-19,2.64181613643181e-18
"NUSAP1",2.9366865566234,2.18775378906282,9.48452141749742,2.0646207881314e-19,3.35689579971342e-18
"SKIDA1",-2.34421671143504,-0.523222059687119,-9.47421973602188,2.23273946662004e-19,3.62634301554904e-18
"DGKI",2.84923899329305,-0.960094135800037,9.4672248836195,2.3545648156998e-19,3.82010456847604e-18
"COL26A1",-2.78452803262601,0.303860712272497,-9.46110493936513,2.46654728869846e-19,3.99749855867196e-18
"RWDD2A",-1.9786869765216,3.31498589163681,-9.4534054334403,2.61496514627822e-19,4.23349978339111e-18
"AKAP7",-2.55842654666499,4.21723198219188,-9.44985181534011,2.68642157745631e-19,4.34453269226918e-18
"FOXC2",3.48237112038379,-0.790291337694309,9.4427144505519,2.83584450997935e-19,4.58128256788437e-18
"CLSPN",2.91245675740991,-0.676928447089439,9.4417304810803,2.85708072965928e-19,4.61066357664652e-18
"LY75",3.18522442142568,3.5342256674224,9.43758055038963,2.94839484596354e-19,4.75295079592908e-18
"TRAF5",-2.21522894709852,5.43895456124086,-9.42883364716746,3.15044978518047e-19,5.07326423873417e-18
"LARP1B",-1.98944817138764,4.9793887920127,-9.42473450167942,3.24981045812813e-19,5.2277004188676e-18
"ETV1",2.6723463026969,3.0841657992585,9.42220610179509,3.31264091522976e-19,5.32310768110406e-18
"GJB2",4.86182119831977,2.98475782744821,9.41918817837611,3.38921526900546e-19,5.44037410643647e-18
"GRIN2D",4.05419241548223,0.965055724914119,9.41209765051647,3.57610334368992e-19,5.73427981547563e-18
"ARL4C",2.65967756024192,4.82408712773876,9.39271449876555,4.14079081265309e-19,6.63272223285247e-18
"CEACAM5",9.14757237109984,2.64123701590407,9.38121320937498,4.51678440255693e-19,7.22733301069453e-18
"ADAMTS12",3.78558052228455,2.96251386187629,9.37915008142858,4.58772675702642e-19,7.33308840306518e-18
"TNFSF15",3.2169000157513,0.489412083980309,9.3788477534018,4.59821498698668e-19,7.3420917442688e-18
"GAPDH",2.06851070871846,9.72130656839408,9.37782846612839,4.6337512261925e-19,7.39102872270642e-18
"PGM3",-1.94340951963444,5.83639110888889,-9.37572816503151,4.70783697506068e-19,7.50128586932482e-18
"RAD51AP2",-2.67432438753256,-2.28435653439735,-9.365359256411,5.09116400131146e-19,8.10352535408743e-18
"UCN2",3.38304169916765,-2.82046990141689,9.36442627246612,5.12713706438063e-19,8.15220184547839e-18
"ZNF33B",-2.05408256750019,5.65388653063319,-9.35419988835563,5.53834880724518e-19,8.79678280612966e-18
"SKAP2",2.13444696296079,4.5221255059722,9.34935993358879,5.74421188874599e-19,9.11418971350768e-18
"CCNB2",3.23576443480272,1.28102487429826,9.34342846241582,6.00687699827109e-19,9.52096300742738e-18
"NPIPA7",-2.28751791359491,1.86345824600625,-9.33492815759307,6.40419386422034e-19,1.01400853843849e-17
"SDK1",-2.5037909750019,4.69278073491041,-9.33450572268452,6.42460503584423e-19,1.01617628396444e-17
"PNMA1",2.20966534100685,4.45369803358741,9.33178686906284,6.5575271354294e-19,1.03611669607971e-17
"SIM1",-3.7106767088148,0.789215473404538,-9.3314224943326,6.57554708912259e-19,1.03787941059105e-17
"TRABD2A",3.54367777724375,0.261821450395629,9.33064728382772,6.61404826032529e-19,1.04286781798101e-17
"IL21R",3.39726575545258,-0.111591258632319,9.32645468986163,6.82618263988101e-19,1.07519487185043e-17
"PDLIM7",2.45455001808121,5.31662254293271,9.32487828311313,6.9076786250664e-19,1.08689915181716e-17
"DND1",-2.91273388917753,-2.28764951312689,-9.32424786278625,6.94053911949598e-19,1.09093442854365e-17
"OCIAD2",2.23684844144496,5.21976756583973,9.31588743382652,7.39126929811618e-19,1.16057510962425e-17
"SYCP2",-2.57446030305244,1.86392039996411,-9.30880682206082,7.79562181428647e-19,1.22279665408533e-17
"CD1C",3.86370337182136,-0.738390336153654,9.30751554351943,7.87169327744927e-19,1.23344947200322e-17
"COL8A2",3.69831772661636,2.83290166875441,9.30495879074867,8.02449465939292e-19,1.25609092903396e-17
"LCN6",-3.18403979768027,-0.929418116481639,-9.30200149596083,8.20490605815603e-19,1.28300294214454e-17
"CDHR2",5.81511509098224,1.45284297234003,9.28957958921731,9.00768689736075e-19,1.40707885924578e-17
"CDA",4.11282927014601,1.0292775592629,9.28678069698605,9.19905731460316e-19,1.43548963523338e-17
"CCL15",4.23478265752294,-1.97787798018464,9.28058090157812,9.63743634405982e-19,1.50234716452091e-17
"HS6ST2",-2.91184213512978,1.19414837967332,-9.27903457213343,9.74996491486699e-19,1.51832357855514e-17
"GEM",3.09712652725792,3.6948117250647,9.27648898887182,9.93805540535866e-19,1.54602197309083e-17
"CLIC1",2.02944979663762,7.5606214175664,9.27456399797772,1.00826763722324e-18,1.56690801052956e-17
"VLDLR",-2.24415839360571,4.8388851753867,-9.26729491361062,1.06478582386113e-18,1.65304172922013e-17
"WDR27",-2.08833443829857,3.54651126546013,-9.2609462791628,1.11671049200338e-18,1.73187480508545e-17
"TTYH3",2.21270298860997,5.72321260083252,9.25479688515016,1.16939747967634e-18,1.81172738628955e-17
"AK4",3.29718655741733,3.1293602823241,9.24740197657919,1.23602916669064e-18,1.91299867241855e-17
"GJB3",6.01138638393799,1.38740150211676,9.24112249398587,1.29555660423277e-18,2.00307887654435e-17
"CRYM",3.19052759736655,-1.32783083239469,9.24098100594167,1.29693010666183e-18,2.00315425360914e-17
"FAM47E",-2.30888605956972,2.61739440617814,-9.23852331354942,1.32101997110645e-18,2.03827989623475e-17
"PANO1",-2.29037817433118,0.232536419917983,-9.23463177582361,1.36007470991776e-18,2.09640057988446e-17
"NRG3",4.19993121706185,-0.951186395155028,9.22369817488385,1.47603589423365e-18,2.27282472064226e-17
"SCML2",-2.33673921554374,0.270153117570427,-9.2052453413042,1.69438842580098e-18,2.60639342691116e-17
"GPC6",3.19450013794814,2.53946099325783,9.20315332372244,1.72108100866728e-18,2.64476279797336e-17
"RHOF",3.30457155331344,2.99490973614426,9.1982983339153,1.78464435488109e-18,2.73965556245248e-17
"PNPLA3",3.22182380681186,-1.85989396574217,9.17421113050393,2.1361054632515e-18,3.27586721194989e-17
"GRN",1.97676060408148,7.7015314518599,9.17389728413183,2.14111076195116e-18,3.28021639629823e-17
"FOXD1",3.78795738787578,-1.87683025104305,9.1733168045931,2.15039905367654e-18,3.29111175006507e-17
"HPSE",2.56653067202639,1.38734131447574,9.16743005838438,2.24687954783348e-18,3.43529480715774e-17
"NRCAM",-2.65014098825627,4.57912369876779,-9.16572127647915,2.27568069525976e-18,3.47581492858816e-17
"GGA2",-1.90806654942612,6.79689852909765,-9.16387459169938,2.30721777726917e-18,3.52042785167378e-17
"FAM83E",4.27822063954945,2.14673016496069,9.1630976597836,2.32061511106492e-18,3.53730051354967e-17
"BIK",3.27761406578443,1.78750466325459,9.14589754740308,2.6377824764972e-18,4.01670783757444e-17
"CD109",3.35600791946435,2.94102157029236,9.14362181459285,2.68284463149556e-18,4.08121666728817e-17
"SIRPG",3.27166214912863,-1.50916266452461,9.13870269709074,2.78287315919125e-18,4.22912814473678e-17
"GPR155",-2.17470309141295,3.74353828001636,-9.1377806177594,2.80203065713617e-18,4.25396642234498e-17
"APOE",2.84583019872251,5.75474904323072,9.12790693753045,3.01554740326849e-18,4.57352981793609e-17
"ZNF10",-2.05460642690277,3.55862926492276,-9.11922687884271,3.21652655149767e-18,4.87345671194352e-17
"SERPINI1",-2.31776782221419,3.08420011236724,-9.11747159545417,3.25875449661094e-18,4.9324951694949e-17
"FLG",-2.74704297075965,0.166801337746707,-9.11620402378115,3.28959054694019e-18,4.97418986602826e-17
"MARVELD1",2.23673031661471,4.89044343099658,9.10445320269998,3.58957857383413e-18,5.42237938211247e-17
"AGAP6",-2.1659518957865,4.33450103486192,-9.09579165665362,3.8279155985168e-18,5.77663790071582e-17
"BASP1",2.99240502465056,3.08955236364962,9.0858415780536,4.12111979078421e-18,6.21290651609651e-17
"SLAMF7",3.66483832326635,1.15881903013436,9.08216917237621,4.23487097311602e-18,6.37803625343499e-17
"CLPSL1",-6.68930590629174,-0.573936089548116,-9.07603948363152,4.43170814710599e-18,6.66784665595917e-17
"COMP",4.64503532465005,3.88066386879881,9.05967588520721,5.00271369685631e-18,7.51948646224297e-17
"CDCA8",2.80081275441654,1.48069555309025,9.05397496250253,5.21830910667868e-18,7.83575491579824e-17
"PRR5L",2.89047873111509,2.33213574411788,9.04904830452052,5.41202472793155e-18,8.11857399911239e-17
"NMUR2",4.41793102823337,-2.77526178482946,9.04483151677109,5.58347767561976e-18,8.36746936898379e-17
"FCER1A",3.72951502872804,-0.82807365112691,9.04093987890562,5.74648183902642e-18,8.60322295919986e-17
"IL4I1",3.19550084375274,0.712136331247053,9.02905302295225,6.27414635076218e-18,9.3839136468719e-17
"CLCN1",3.43470376528612,-2.58581748281105,9.0222293568513,6.59846212400731e-18,9.85922389101923e-17
"EFNB1",2.42158014648648,5.11535153297097,9.00675502834535,7.39678209417302e-18,1.10411393924966e-16
"CDH13",2.92362604641879,1.15716401784692,9.00344985059139,7.57932256750699e-18,1.13024592251749e-16
"HAAO",-2.18781110268782,3.3271869197323,-8.99983600548889,7.78402225949803e-18,1.15962759197901e-16
"GPR85",2.61552966193203,-1.03923555151617,8.98456593259295,8.71118670537404e-18,1.29647494263741e-16
"FLRT2",-2.67644501945886,5.78499687866647,-8.98208850460955,8.87159863476839e-18,1.31905056987545e-16
"SERPINB5",6.91259122196509,1.1562981341266,8.97886070014237,9.08499567047877e-18,1.34945205828398e-16
"ABCC2",-2.39557921499308,0.566808787405014,-8.97471009078748,9.36689233006316e-18,1.38995857627954e-16
"LRRC31",4.29365156364239,-2.37045990117538,8.97303021975535,9.48343259854698e-18,1.40587239531989e-16
"HIST1H4J",2.89682635228246,-1.77175395790746,8.9714828108968,9.59205417514756e-18,1.42058228386294e-16
"COL22A1",3.94297866611396,1.16637845579493,8.97043927115875,9.66600140261225e-18,1.43013314294423e-16
"CD28",3.40147274820992,-0.828521104180876,8.96404654812916,1.01314920873561e-17,1.49753950980363e-16
"GOLGA6L10",-2.55760178129772,1.21736418920434,-8.96025061167129,1.04183364032877e-17,1.53843422611439e-16
"EPYC",4.91912725596903,-2.64691668664871,8.95258165353607,1.10226281269805e-17,1.62607960885924e-16
"DUOX2",5.78923176195027,3.50862708687277,8.94826869629079,1.13776035305475e-17,1.67681036048157e-16
"SLC16A1",2.68327841112676,3.5413239540584,8.93511153753801,1.2531984534493e-17,1.84514253306786e-16
"GPR87",5.05229023046023,-1.63125816365771,8.92698966842764,1.33017476607394e-17,1.95657321379417e-16
"ANXA13",4.99545566568355,0.0327979034259964,8.92172304293483,1.38257523457508e-17,2.03167348124488e-16
"SNCAIP",3.23448517711451,0.0424662058176432,8.91491937975568,1.45330647315595e-17,2.13353856122244e-16
"CD300LF",3.22944709456663,0.264881823731649,8.90940046428895,1.51330564096856e-17,2.21946601329637e-16
"LCK",3.3503604132583,1.69071969665786,8.88726291383941,1.77965404420945e-17,2.60757255838092e-16
"MT1G",-3.30087002557207,4.80201597267301,-8.88439724026725,1.81736516961189e-17,2.66024963501466e-16
"ZBP1",3.29020236999572,-0.412882873868611,8.87247265731658,1.98297584981479e-17,2.89986245890226e-16
"SLC13A3",-2.38220116991001,2.23833731313499,-8.86984804764356,2.02138791737822e-17,2.95317939117643e-16
"SHH",4.93037021965669,0.610293107164678,8.86685866805361,2.06603707813907e-17,3.01549678171244e-16
"HLA-DQA1",3.87746538615804,3.40729903634518,8.86382208240852,2.11239150553039e-17,3.0801805164055e-16
"COL4A2",2.2005458482566,8.03622741394646,8.85928011687148,2.18365568647267e-17,3.18102674712458e-16
"FAM177B",4.05047368119008,-1.09051954858429,8.85716224759206,2.21769462163143e-17,3.22750340458988e-16
"C6orf163",-2.29475788062766,-1.23469146024084,-8.85315975931345,2.28346530364015e-17,3.32002681310988e-16
"VSIG2",5.22079436284323,2.51703611579392,8.8457934380257,2.40960238999017e-17,3.50005741969658e-16
"GPR68",3.10693100141044,1.58459818821995,8.84184242912236,2.4800765589013e-17,3.59896714463978e-16
"MNX1",-2.38137951637267,3.27955911969584,-8.84164673440803,2.48361974702811e-17,3.60065332644411e-16
"HMGA1",2.3196920423789,6.19980060954424,8.84026820470887,2.50872145564438e-17,3.63356102785428e-16
"ADAM32",-2.35134784750844,0.525909585392822,-8.83676548272896,2.57363889481358e-17,3.72401853861016e-16
"FNDC1",3.78386875874114,3.62027354856928,8.83248725143448,2.65519029915256e-17,3.83834918866977e-16
"PTPRQ",-3.0199844629566,-1.79652256045027,-8.82244261745043,2.85685856117395e-17,4.12222099158624e-16
"SLC6A14",7.43014219866507,0.556455144924579,8.82243525351478,2.8570118373007e-17,4.12222099158624e-16
"S100A4",2.97263957352386,5.13867839207372,8.81268496358349,3.06727308625003e-17,4.42137619992247e-16
"CATSPERB",-2.89318903535407,2.40576209956464,-8.8045727288554,3.25383735227555e-17,4.68583567654843e-16
"FOLH1",3.2028526252109,-0.311356412803024,8.80370550960416,3.27443472319976e-17,4.71101117502412e-16
"B3GNT6",5.10492124115084,-2.3016703228315,8.7926570325434,3.5484297533861e-17,5.10036181567977e-16
"GPR132",3.07616803440026,1.21236226974483,8.79035199820871,3.60839421950799e-17,5.18162668501238e-16
"FAM72A",2.58684403312008,-0.388409428833812,8.77997210755643,3.89109974091899e-17,5.58228834747971e-16
"DPH1",-1.92994431723358,5.1710279166448,-8.77979801076558,3.89602380941404e-17,5.58405459925589e-16
