"","logFC","AveExpr","t","P.Value","adj.P.Val"
"INPP4B",0.43587649278015,1.19638684294157,0,0.999999999999475,1
"CA11",0.441049098841878,0.85461319054448,0,0.999999999999478,1
"ARHGAP22",0.383423551751515,0.136245248928427,0,0.999999999999482,1
"ASAP3",-0.646905423603871,4.12758705739024,0,0.999999999999489,1
"SGCB",-0.315928368077829,3.26858664261182,0,0.999999999999497,1
"CYGB",0.338778979160993,3.57515054524335,0,0.9999999999995,1
"NCK2",0.28363947881172,3.6818532038325,0,0.999999999999501,1
"FLAD1",1.02258517738184,5.42682186020564,0,0.999999999999505,1
"SLC41A2",-0.573434182742838,5.24270519890066,0,0.999999999999508,1
"AKAP8L",-1.0707820418706,5.48155095449771,0,0.999999999999523,1
"GTF2IRD1",0.687601002950202,3.38485087685139,0,0.999999999999525,1
"TRPM7",-0.906048492327018,5.149898533906,0,0.99999999999953,1
"ZNF839",-0.984846716394649,3.04856928304518,0,0.999999999999539,1
"ZNF546",-0.977823519368527,1.87175770703092,0,0.99999999999954,1
"PXMP2",-0.633500071263884,6.15160095014845,0,0.999999999999541,1
"SCX",-0.356041570957334,-0.633860761974364,0,0.999999999999545,1
"RAPGEF5",-0.729235279961462,4.35043212493813,0,0.999999999999547,1
"RAB15",-0.750170929971316,4.4371846486211,0,0.999999999999548,1
"TLR5",0.344397015202523,1.29486616476243,0,0.999999999999548,1
"NECAB1",0.0406116795577506,-0.951005958686417,0,0.999999999999549,1
"ADAM9",0.470129247606291,4.4824551079616,0,0.999999999999549,1
"ARHGAP32",-0.894091480865355,3.57560309613415,0,0.999999999999557,1
"KLHL6",-0.445979290612842,1.09871046081529,0,0.999999999999558,1
"PITPNM1",-0.76575084698049,4.24549014824497,0,0.99999999999956,1
"ADARB1",-0.937746005487275,3.36290917523138,0,0.999999999999561,1
"GAS2",-0.341053833684101,3.45282638771024,0,0.999999999999563,1
"LENG1",0.853866589348387,3.11198019893179,0,0.999999999999564,1
"ZNF778",-1.04462166611855,2.17893684167625,0,0.999999999999565,1
"ZNF233",0.279686072313547,-0.841800755048492,0,0.999999999999566,1
"C2orf48",-0.161516033704795,-3.1841047169051,0,0.999999999999568,1
"SULT1A1",-0.406256689780709,6.47194299108188,0,0.99999999999957,1
"PXDC1",-0.872962600971778,6.57734536461302,0,0.999999999999571,1
"TRIM67",-0.236390725213745,-2.26956966177134,0,0.999999999999574,1
"HOPX",0.287081142208542,0.638228629918045,0,0.999999999999575,1
"CLIP3",-0.500797952192716,1.70070248271939,0,0.99999999999958,1
"C6orf48",0.8130959948074,5.4867989614106,0,0.999999999999587,1
"CAPN2",0.858453669273372,6.22800395261161,0,0.999999999999588,1
"HHIPL1",-0.434896704969595,0.509021643916206,0,0.999999999999589,1
"ADD2",-0.0770701626236767,-1.91349311633601,0,0.999999999999591,1
"KCNA5",0.0184142405786591,-2.1565910908369,0,0.999999999999592,1
"IL12RB1",0.371637157460373,0.465680098032223,0,0.999999999999593,1
"MIA2",0.179220965567924,1.26299080271452,0,0.9999999999996,1
"GRM2",0.190324013547643,-2.18350735726417,0,0.999999999999604,1
"AP3B1",1.04745796503054,4.83743512610312,0,0.999999999999606,1
"GPBAR1",-0.170585515002013,-0.0627973057870562,0,0.999999999999607,1
"DUOX1",0.04425589695271,0.368016633601686,0,0.999999999999614,1
"SLC38A5",-0.216452868726243,-0.233499367582274,0,0.999999999999615,1
"ADPRHL1",0.301623009217571,0.877346876636135,0,0.999999999999616,1
"CLK2",-1.04375940104954,5.04772632002376,0,0.99999999999962,1
"ZNF611",-0.253494889839881,0.761933365217894,0,0.999999999999621,1
"FUT4",-0.147363529007683,1.9120011604368,0,0.999999999999623,1
"HIST2H2BE",-0.573280875321471,3.52812398046632,0,0.999999999999629,1
"ALDH1L2",-0.242445870847422,-0.666010787009665,0,0.999999999999633,1
"SURF2",0.692576181371808,3.50922130547368,0,0.999999999999633,1
"RNF2",0.722189307740128,2.8856579574352,0,0.999999999999634,1
"PIPOX",-0.244647280958311,7.72898302946587,0,0.999999999999637,1
"SAMD14",-0.584693286338941,0.317736581149038,0,0.999999999999638,1
"CDH1",0.432944511883564,6.8174001018085,0,0.999999999999639,1
"GPC6",0.276415576715167,4.66660042905405,0,0.99999999999964,1
"ASPHD2",0.458988545031233,-0.667954218541025,0,0.999999999999642,1
"E2F3",0.62516361545806,3.34494039543275,0,0.99999999999965,1
"TLR1",0.353044457073873,1.41840714608662,0,0.999999999999651,1
"ST3GAL1",-0.572786685095645,6.78544269106865,0,0.999999999999652,1
"BEND5",0.0522380401226132,-1.67437676939671,0,0.999999999999656,1
"TMEM240",-0.508514886615881,-2.01784144333791,0,0.999999999999658,1
"GALNT18",0.316048779909923,3.62136594700897,0,0.999999999999659,1
"LTC4S",0.385849353992014,-0.410881860291905,0,0.999999999999662,1
"FGL2",0.323816726714877,3.36134418438342,0,0.999999999999674,1
"C1QTNF6",-0.701228536769663,3.96625360131497,0,0.999999999999675,1
"METTL17",-1.12730018793869,5.03987723841782,0,0.999999999999677,1
"RUNX3",-0.41868317661744,1.77446028190295,0,0.999999999999678,1
"WDFY3",-0.849299455724123,3.95301309779676,0,0.999999999999682,1
"BCL9",0.641451943554542,3.90720524831481,0,0.999999999999688,1
"NINJ2",0.145129996860674,2.34782837109676,0,0.999999999999697,1
"ZC3H14",-1.08893541123928,5.22080776159873,0,0.999999999999698,1
"RBM20",-0.0758710026103695,-1.50455217568166,0,0.999999999999701,1
"LAX1",-0.266068208323496,-1.54588483716384,0,0.999999999999702,1
"MAP1LC3A",-0.486574439546056,4.27406107428161,0,0.999999999999707,1
"EDN1",-0.363372022763355,0.739319043955239,0,0.999999999999714,1
"RASGRP1",-0.222675079196333,-0.066912577093897,0,0.999999999999716,1
"PAN3",-1.01601434015498,3.85027143798282,0,0.999999999999718,1
"TNNI2",0.0742558625423435,-1.10773278955112,0,0.99999999999972,1
"PCDHGA5",-0.218028111598229,-1.47047418931417,0,0.999999999999722,1
"THEMIS",0.0826880956794933,-1.47907925535553,0,0.999999999999724,1
"CCL3",-0.257889748814554,1.58119686178796,0,0.999999999999725,1
"ETV1",-0.171715743481825,2.28249555561638,0,0.999999999999727,1
"CD7",-0.0228010940940058,2.00062666883436,0,0.999999999999731,1
"TP63",-0.0153115926802736,-1.68129596598389,0,0.999999999999734,1
"FAM50B",0.145337117326099,3.2787635530324,0,0.999999999999735,1
"TM6SF1",0.41951678624236,-0.405592203697497,0,0.999999999999738,1
"LCMT1",0.894847296809568,3.54626110358199,0,0.99999999999974,1
"FGFR1OP",-0.981557837286021,4.26526659246331,0,0.999999999999741,1
"GPR132",0.288213261958492,-0.204498323931089,0,0.999999999999743,1
"CACNB4",0.0100908621998095,-1.67009134771796,0,0.999999999999743,1
"LURAP1",-0.143383702650797,-2.43734401265547,0,0.999999999999746,1
"SH3RF3",0.028930559631499,1.67309939321163,0,0.99999999999975,1
"GPHN",-0.720626563183546,4.54049189375118,0,0.999999999999754,1
"RPL12",0.933102419968276,8.60228922710797,0,0.999999999999755,1
"PLCE1",0.661848425817991,2.5082083841652,0,0.999999999999761,1
"WTIP",-0.43350482382483,1.22324734252176,0,0.999999999999761,1
"FOLH1",-0.160647584760495,3.26584342713182,0,0.999999999999762,1
"FUT7",-0.0250187434766533,-2.55877290924018,0,0.999999999999765,1
"STMN3",-0.109703999111932,1.67661576780902,0,0.999999999999765,1
"SPTSSA",0.782800045870837,5.83539710211556,0,0.999999999999768,1
"MTMR11",0.104162487697997,2.83632082353602,0,0.999999999999768,1
"FAM229B",-0.565094918566479,1.89753845537676,0,0.999999999999769,1
"HTATSF1",1.04827040536967,5.42400482881658,0,0.999999999999771,1
"NRP2",0.383853420852878,3.4031212791752,0,0.999999999999775,1
"EAF2",0.722789084523024,0.412087163828245,0,0.999999999999778,1
"ARV1",0.904958662161453,4.05992400711504,0,0.999999999999782,1
"DUSP18",0.742188199717073,0.405827136446162,0,0.999999999999782,1
"IL23A",-0.739996375978988,-1.38814741673474,0,0.999999999999784,1
"ZNF518A",-0.900011348233782,3.88023415594172,0,0.999999999999789,1
"CRY2",-0.836583514372072,6.18687261090766,0,0.999999999999791,1
"NOMO3",0.180063626527392,3.72567318946506,0,0.999999999999792,1
"PRPF38B",-1.09830767500172,4.87750906286365,0,0.999999999999792,1
"ZNF44",-1.03150464008062,3.15470058830635,0,0.999999999999792,1
"YEATS4",0.911215779423414,3.0066766125293,0,0.9999999999998,1
"LRRC17",-0.49011770706067,0.35629452796224,0,0.999999999999804,1
"EMB",-0.248567708871253,1.73623277134646,0,0.999999999999806,1
"IQCA1",-0.126585617400386,-2.07149828343711,0,0.999999999999806,1
"SYK",0.287329271228316,2.30761605938343,0,0.999999999999807,1
"PDZD7",0.330177857951802,-2.13907418034207,0,0.999999999999807,1
"KIAA0319",0.12948817376738,-2.66459941027318,0,0.99999999999981,1
"SNX7",0.115702747697477,3.0972523904389,0,0.99999999999981,1
"TACR2",0.122288077656029,-2.50962439351766,0,0.999999999999811,1
"PRMT6",-0.146082444587301,2.63229507655298,0,0.999999999999811,1
"FAM124B",0.0938056548069822,0.205109900822585,0,0.999999999999812,1
"PKP2",-0.412339165234161,4.25587612041297,0,0.999999999999813,1
"SZT2",-1.1075947845221,4.83949490156022,0,0.999999999999815,1
"CD81",-0.773336923426427,8.83255384703019,0,0.999999999999817,1
"PGM2",0.480207214828198,3.75286081037022,0,0.999999999999819,1
"CATSPERG",-0.708760200331043,-0.171223031736067,0,0.999999999999823,1
"CD58",0.739657159211615,2.41096977991902,0,0.999999999999825,1
"NUDT12",-0.363950194710715,3.94781204121134,0,0.999999999999829,1
"LCA5",-0.468793650040401,-0.473519349882151,0,0.999999999999831,1
"SRGAP3",0.36462349093741,1.18776070998726,0,0.999999999999833,1
"ACTRT3",-0.633200881824843,0.687205640051345,0,0.999999999999835,1
"TRAPPC10",-0.80970879869072,3.95052198522726,0,0.999999999999838,1
"ACAT1",-0.708268556623595,8.00602375385678,0,0.999999999999839,1
"TINAGL1",-0.625836070302182,4.3731487438968,0,0.99999999999984,1
"SCRN2",0.786578888057631,5.42594739766235,0,0.99999999999984,1
"HERC5",-0.270461437314956,2.54285573868933,0,0.999999999999841,1
"NSMCE1",0.904353296503265,5.31917297231494,0,0.999999999999841,1
"CAMK1D",-0.239366000041954,4.29114540912953,0,0.999999999999844,1
"TMEM158",-0.0414969650379231,-1.06370166057228,0,0.999999999999846,1
"ZFP30",-0.351279214543255,1.29916922019588,0,0.999999999999848,1
"KRBA1",-0.398961831780095,1.5955911631391,0,0.999999999999849,1
"MEOX2",0.00504835260496461,-0.686463414507579,0,0.999999999999849,1
"PRKD1",-0.189108573941562,1.11816445489429,0,0.99999999999985,1
"OLFML1",-0.0786170343672721,2.34930378563278,0,0.999999999999853,1
"SEPT6",0.573108414004023,5.30511890478388,0,0.999999999999855,1
"PLA1A",0.153007624500992,4.26125743363137,0,0.999999999999856,1
"ZBTB1",-0.954163328651397,3.7209308964293,0,0.999999999999856,1
"ATP8B3",-0.368038261517885,0.763174265706475,0,0.999999999999856,1
"LDLRAD2",-0.0557212426954268,0.446062996848729,0,0.999999999999857,1
"EMP3",0.346400669151862,2.93814578362086,0,0.999999999999858,1
"ST6GALNAC3",-0.456750466538895,0.418958130328024,0,0.999999999999858,1
"C2orf76",0.923610149010281,1.70479068224832,0,0.999999999999859,1
"LPCAT1",0.45215506157922,4.70095134161792,0,0.999999999999865,1
"NEIL2",-0.938458983590377,3.36918077102637,0,0.999999999999865,1
"TMEM56-RWDD3",-0.59222484950853,0.936983396883503,0,0.999999999999866,1
"CCDC171",0.541437571059102,-0.372881810300573,0,0.99999999999987,1
"ACTG2",-0.18681918130397,1.95833212531559,0,0.99999999999987,1
"NDUFAF2",0.718642712563849,3.58534248101148,0,0.999999999999872,1
"ATP6AP1L",-0.652427558417595,1.12902305785732,0,0.999999999999877,1
"MFSD5",0.962940440852526,4.39370313894258,0,0.999999999999877,1
"TRIM36",-0.273672073904708,-1.17042053930457,0,0.999999999999878,1
"CAMSAP3",-0.752679378571175,5.32404888019145,0,0.999999999999883,1
"ANK2",-0.17074396052252,0.639636400414579,0,0.999999999999884,1
"NDN",-0.0291503276328695,1.89811338942564,0,0.999999999999885,1
"NUTM2A",-0.0629075266131777,0.508620042997796,0,0.999999999999886,1
"TRIM2",-0.551551250967861,3.91613427643751,0,0.999999999999886,1
"CD320",0.723947708824903,4.38621361810147,0,0.999999999999888,1
"STK26",-0.117511445694771,2.09570189471229,0,0.999999999999888,1
"PLTP",0.0724816947450142,4.13975998249098,0,0.999999999999888,1
"USP18",0.565391328712546,3.4116626680028,0,0.999999999999888,1
"ZNF680",-0.679586440834785,3.07056307718516,0,0.999999999999889,1
"KLHL31",-0.520873874679782,-0.197727214084253,0,0.999999999999889,1
"ATM",-0.995179818088474,4.54987015300745,0,0.99999999999989,1
"ABHD6",-0.671901015477189,4.83206461059508,0,0.999999999999892,1
"MRPL51",1.00737544522819,6.08573365641492,0,0.999999999999894,1
"CASS4",-0.540587139674392,0.294333043796569,0,0.999999999999894,1
"MERTK",-0.430305404336649,3.73689794199465,0,0.999999999999895,1
"CLCF1",0.19862907069156,1.35263509786782,0,0.999999999999896,1
"FAM160A2",-1.07590155004403,5.14852632087994,0,0.999999999999896,1
"ABCA7",-0.646882441243326,3.35397156260049,0,0.999999999999898,1
"PAQR7",0.540997974003894,3.1173278422913,0,0.999999999999899,1
"PALLD",0.40453303015372,5.2180534498175,0,0.9999999999999,1
"ZNF708",-0.757851063548591,0.97091477790487,0,0.9999999999999,1
"IL6R",-0.6072426882036,6.67117028342092,0,0.999999999999902,1
"C2CD2L",-1.08487072362048,3.70383996556141,0,0.999999999999905,1
"PLA2G6",-0.747910061982632,3.83126986556677,0,0.999999999999908,1
"STT3A",1.03773886972783,6.89369692285893,0,0.999999999999909,1
"NADSYN1",-1.04162003699771,5.51827642468107,0,0.99999999999991,1
"MLANA",-0.294209341867656,-2.74364891441172,0,0.999999999999911,1
"CADM4",0.0923963087907014,2.64152137442536,0,0.999999999999911,1
"GNAL",-0.2268209221863,2.25713087544672,0,0.999999999999913,1
"ZDHHC1",-0.376577713805666,1.41655770510148,0,0.999999999999915,1
"PLEKHG7",0.0307365798710806,-2.42812558136493,0,0.999999999999916,1
"TBC1D10C",-0.327407282777205,2.10381573171327,0,0.999999999999917,1
"SNTA1",0.6962876670837,4.48877477671541,0,0.999999999999917,1
"PROC",-0.337008922930924,7.90156478096727,0,0.999999999999918,1
"ZNF717",-0.616218256045328,1.66106674782003,0,0.99999999999992,1
"ZNF285",-0.127730866554987,-0.407281730414423,0,0.99999999999992,1
"DDX11",-0.731776308031542,3.84840575736964,0,0.999999999999921,1
"ZNF491",-0.617092323161974,-0.399635554068473,0,0.999999999999922,1
"FSIP1",-0.0504074614777164,-2.62545101850944,0,0.999999999999922,1
"FAXDC2",-0.40526514796976,5.84042547801666,0,0.999999999999923,1
"CCDC18",-0.848144764938057,1.38953340863192,0,0.999999999999923,1
"ADAP2",0.529100002144542,2.34880286887377,0,0.999999999999923,1
"FRMD4B",-0.847600042426856,4.06241646745305,0,0.999999999999924,1
"NPR2",-0.217042875957389,3.936172893551,0,0.999999999999925,1
"SMAGP",0.504691253122337,2.79066298067678,0,0.999999999999925,1
"SPTLC3",-0.313587655791506,3.93467531506869,0,0.999999999999925,1
"FOXO1",-0.739082224922796,4.54122103739042,0,0.999999999999926,1
"C1orf229",-0.0716525880928929,-2.12801674350305,0,0.999999999999926,1
"FGGY",0.133634221994959,5.41260442174897,0,0.999999999999927,1
"HABP4",0.606735657098305,3.81850688270969,0,0.999999999999927,1
"MMD",0.459135107887734,3.61649494056602,0,0.999999999999928,1
"CLEC4A",-0.729448760623168,0.0250314398482011,0,0.999999999999929,1
"TRIP10",-0.828301624619866,4.23941278875334,0,0.999999999999929,1
"VPS13A",-0.869809318123188,4.42123339601618,0,0.999999999999932,1
"SEMA4A",-0.350330296295657,1.28023671150123,0,0.999999999999932,1
"MAGED1",0.708213241414159,6.9050242053638,0,0.999999999999933,1
"TUBA4A",0.533108473772386,5.39265806126396,0,0.999999999999934,1
"UBASH3B",0.209611180458578,1.01840221968665,0,0.999999999999934,1
"KCTD1",0.559800648458936,1.70615296817516,0,0.999999999999935,1
"DDHD1",-0.837108643835169,2.91316513978139,0,0.999999999999936,1
"BATF3",-0.427881578209051,-0.304864726932636,0,0.999999999999936,1
"APOBEC3F",0.385947436034011,1.43407590362834,0,0.999999999999936,1
"CDK6",-0.0902639098374634,4.3272573456253,0,0.999999999999937,1
"NOL7",1.01542939292763,5.06430714115759,0,0.99999999999994,1
"UBASH3A",0.0431901159633228,-1.09428300078255,0,0.999999999999942,1
"FOSL2",-0.621176879081227,5.38738321469199,0,0.999999999999942,1
"PMVK",0.905736037904277,6.24345541678393,0,0.999999999999942,1
"NCR3",-0.200288021416669,-1.6578797625904,0,0.999999999999944,1
"TMEM86B",-0.264921778939585,4.61515755725721,0,0.999999999999944,1
"TTC26",0.555070253878478,0.883087758195147,0,0.999999999999944,1
"UNKL",-0.82840802258109,2.95236896460508,0,0.999999999999945,1
"CLEC3B",0.0385730073844557,3.21598847015356,0,0.999999999999945,1
"ENPP1",-0.700457194299904,5.85543399145216,0,0.999999999999945,1
"CYB5R1",0.969739426816774,5.9540600782146,0,0.999999999999946,1
"TRIM59",0.448536412533472,0.969303260366353,0,0.999999999999946,1
"WDSUB1",0.857485096223927,2.30684175180189,0,0.999999999999946,1
"JAM2",0.277560083825593,1.86980239969447,0,0.999999999999948,1
"PPP1R36",0.018381401414044,-3.11772455010753,0,0.999999999999949,1
"SLC7A8",-0.314046231619381,2.02667152665549,0,0.999999999999949,1
"WDR54",0.379200756297316,1.28233532144573,0,0.99999999999995,1
"CD55",-0.271405547686876,3.98750151376353,0,0.999999999999951,1
"PUS10",-0.998609079489013,3.3170208541998,0,0.999999999999953,1
"CCR2",-0.0506594087817139,-0.147638466972634,0,0.999999999999953,1
"ZNF433",-0.76721527028732,1.32882870993068,0,0.999999999999953,1
"KCNC3",-0.577347051839617,2.29559663922266,0,0.999999999999953,1
"OCIAD2",0.284253570029223,5.30729519003449,0,0.999999999999954,1
"ELL3",0.450295187541399,-0.16605789044662,0,0.999999999999954,1
"RPL29",0.988023023181665,8.97684093054158,0,0.999999999999954,1
"UBN2",-1.02590780534164,3.9441658654394,0,0.999999999999954,1
"SYT15",-0.298147776693559,0.237969194970962,0,0.999999999999956,1
"CD37",-0.459677344916409,2.65026522725365,0,0.999999999999956,1
"TMEM238",0.296876972007685,1.74484337501101,0,0.999999999999956,1
"SLC1A4",0.622715400638593,4.62071566660916,0,0.999999999999958,1
"ZNF618",-0.79863350690461,3.82261491291929,0,0.999999999999958,1
"GZMB",-0.169169908453236,0.0504638634131526,0,0.999999999999959,1
"CYP2J2",-0.293719020058496,5.71349140920275,0,0.99999999999996,1
"PTPRM",-0.567836768520698,4.77816582279352,0,0.99999999999996,1
"GLB1L",0.59576764034119,2.37838710532516,0,0.99999999999996,1
"LRRC29",-0.795797107356974,1.12651070440759,0,0.999999999999961,1
"GPR183",0.0752205045100987,1.14504406125279,0,0.999999999999961,1
"C2CD4D",-0.209963035308453,-2.97287880613113,0,0.999999999999961,1
"GAA",0.958548079154878,7.07508251236956,0,0.999999999999961,1
"ALDH2",-0.620059583727029,9.56987756358543,0,0.999999999999962,1
"PLEKHA6",-0.700063736534484,5.77754289923122,0,0.999999999999963,1
"DIXDC1",-0.640867822316786,2.91259932341892,0,0.999999999999963,1
"SLC35F1",-0.0998026721242602,-2.89651638432155,0,0.999999999999963,1
"GJB1",0.448609871214274,8.12450699705312,0,0.999999999999963,1
"PCDHGC3",-0.497646973256895,4.67983258551916,0,0.999999999999963,1
"MATN2",0.191453694458719,4.49264021905043,0,0.999999999999964,1
"UPP1",-0.681598026432992,3.87102388120325,0,0.999999999999964,1
"C1orf159",-1.00931736190379,2.98727403300569,0,0.999999999999964,1
"EIF3CL",0.999201203982815,6.38340156645435,0,0.999999999999964,1
"PMEL",0.303627901708438,2.00671301108685,0,0.999999999999965,1
"MYL12B",1.05350601508852,8.05937848465373,0,0.999999999999965,1
"TTBK2",-1.03298299727511,2.95044655524775,0,0.999999999999965,1
"HAVCR2",0.259757201505641,2.03533616754803,0,0.999999999999965,1
"ADA",0.585294706477645,2.41286739137797,0,0.999999999999965,1
"THAP8",0.797699459162971,2.62588842908722,0,0.999999999999966,1
"ING5",-1.02385282198393,3.98845300724227,0,0.999999999999966,1
"SHROOM3",-0.473300064068753,4.60329807801218,0,0.999999999999966,1
"ZNF521",0.235874470774653,0.252643172748146,0,0.999999999999966,1
"GJC2",-0.21196890299872,-1.2886112198663,0,0.999999999999967,1
"ZC2HC1A",0.281262020856933,0.639395522769088,0,0.999999999999967,1
"CTBP2",-0.46166546744725,3.44090390090173,0,0.999999999999967,1
"SV2A",-0.177342212214812,-0.128115501164488,0,0.999999999999967,1
"NFATC2",0.38307861446714,3.2046922464816,0,0.999999999999968,1
"ARL4D",-0.447053472809404,4.67955915860734,0,0.999999999999968,1
"TMEM30B",0.0418235415584496,3.54112276131512,0,0.999999999999968,1
"KBTBD4",0.486452381492368,3.30520422519834,0,0.999999999999968,1
"ASB2",0.178297065856997,-0.562722200416523,0,0.999999999999969,1
"LRRC73",-0.018964211714571,-1.34838731880774,0,0.999999999999969,1
"METTL7B",0.557656890169901,6.73204540019393,0,0.99999999999997,1
"ERMAP",-0.930844411520974,3.74313661599563,0,0.99999999999997,1
"SUCNR1",-0.152017144316676,1.06667433352147,0,0.99999999999997,1
"TGFB1I1",-0.704853262226539,2.93061916937926,0,0.99999999999997,1
"MAP6",-0.100658862185911,0.210133971347733,0,0.99999999999997,1
"PDE8A",-1.03648463414252,5.07009141590153,0,0.999999999999971,1
"TLE4",-0.632978441430128,2.28869407742148,0,0.999999999999971,1
"TNFRSF25",-0.525861881040363,2.13010918891152,0,0.999999999999971,1
"VEGFB",0.136593770711998,4.67864173635584,0,0.999999999999971,1
"SELL",-0.344591804171179,1.69474198243045,0,0.999999999999971,1
"LRRC42",0.885407125440826,4.51265824952544,0,0.999999999999972,1
"GDF11",-0.525360270244476,1.77739181461458,0,0.999999999999972,1
"TAX1BP3",0.574563209093215,4.96323563602417,0,0.999999999999972,1
"ACADM",-0.6381209932749,6.4244286983355,0,0.999999999999972,1
"MARC2",-0.692204272569325,6.45313668831797,0,0.999999999999972,1
"SH2D2A",-0.144127683578527,0.634526958575057,0,0.999999999999973,1
"ADPRH",0.638351212599303,2.11450544527572,0,0.999999999999973,1
"MOCOS",-0.736858636029078,4.94376081471896,0,0.999999999999973,1
"HCLS1",-0.624963985519924,4.25909181442746,0,0.999999999999973,1
"MOSPD1",0.579637948622634,2.86884017287596,0,0.999999999999973,1
"ERLIN1",-0.887399417576312,5.98778713091628,0,0.999999999999974,1
"MTHFR",-0.882462024611268,4.39055217353923,0,0.999999999999974,1
"TRANK1",-0.62597302588322,4.34465419856935,0,0.999999999999974,1
"MX2",0.113122340786914,2.29665833075843,0,0.999999999999974,1
"APC2",-0.443637627548686,-1.49190500680776,0,0.999999999999974,1
"CPB2",-0.232849129024455,8.49198941808532,0,0.999999999999975,1
"THOC3",0.879960682806568,4.15659525244565,0,0.999999999999975,1
"CYP2U1",-0.648534010690731,2.63993922962675,0,0.999999999999975,1
"C11orf65",-0.643569786885616,-1.38296009573076,0,0.999999999999976,1
"SLC47A2",-0.173030117506817,-2.92675674021085,0,0.999999999999976,1
"COX6A1",1.02800684794963,7.79308575412045,0,0.999999999999976,1
"PDE3A",-0.14978370661131,1.86018295711558,0,0.999999999999977,1
"CLMN",-0.762672009711464,5.59640349591713,0,0.999999999999978,1
"LCTL",-0.347888613003406,-2.90700265584993,0,0.999999999999978,1
"SEC61G",0.807738325305508,5.47865141429538,0,0.999999999999978,1
"GADD45GIP1",0.744968396776981,5.90039490734879,0,0.999999999999978,1
"MAF",-0.842514744751261,5.34915610819159,0,0.999999999999978,1
"ZNF687",0.876558939812509,4.93063740452855,0,0.999999999999978,1
"ZNF773",-0.441209100881755,0.950789409818639,0,0.999999999999979,1
"HIST1H2BD",0.263392141007838,4.07305253558444,0,0.999999999999979,1
"HIST2H3C",0.190577452670867,-2.06928585521734,0,0.999999999999979,1
"HIST2H3A",0.190577452670867,-2.06928585521734,0,0.999999999999979,1
"RAB39B",0.198021607050194,-2.41073580977571,0,0.999999999999979,1
"KIF9",0.805937550382992,1.50492482256542,0,0.999999999999979,1
"UBXN11",-0.812646911445363,3.750969747869,0,0.99999999999998,1
"ADAM21",-0.0312394274825372,-3.17252742860071,0,0.99999999999998,1
"GAN",-1.02556615129041,2.22851794899203,0,0.99999999999998,1
"CHST1",-0.184729387894322,1.2946291361955,0,0.99999999999998,1
"LAMB3",0.0255098490796835,3.81257721888651,0,0.99999999999998,1
"VPS28",0.86801194095637,6.99510989765604,0,0.99999999999998,1
"SPRED3",-0.189733401335054,-1.54346373058616,0,0.99999999999998,1
"SLC44A2",0.591374039397225,4.76539875513372,0,0.99999999999998,1
"HMGN2",1.00122186339974,7.57004936916841,0,0.99999999999998,1
"HFE",0.637422382069533,3.9572377205325,0,0.999999999999981,1
"SLC15A3",0.487160771002782,3.93894856031344,0,0.999999999999981,1
"PMAIP1",0.00186363498751807,-1.24065284928328,0,0.999999999999981,1
"EFHB",0.121826332214597,-2.89879729403627,0,0.999999999999982,1
"DYRK1B",0.622750562533806,3.38540494027884,0,0.999999999999982,1
"KLHL35",0.0290237744630417,-3.01307273588678,0,0.999999999999982,1
"AIFM3",0.241854957727841,0.383133968695377,0,0.999999999999982,1
"ANKS1A",-1.01559660191814,4.27065497335065,0,0.999999999999982,1
"MRPS28",0.847955677467451,5.04415149908445,0,0.999999999999982,1
"NRTN",-0.444447617322078,2.12407286899697,0,0.999999999999983,1
"TNK1",-0.738047688689774,2.3470964205228,0,0.999999999999983,1
"NUP93",0.866363344621227,3.86471802198663,0,0.999999999999983,1
"BCL11B",-0.106226846798253,0.00863025696045428,0,0.999999999999983,1
"BAG2",0.58518175604893,4.04918141152493,0,0.999999999999984,1
"ARHGEF2",0.502524924444872,4.35001959761046,0,0.999999999999984,1
"OCLN",0.588564468015498,5.62001316703392,0,0.999999999999984,1
"RASGRP3",0.503903608683835,3.00412331881951,0,0.999999999999984,1
"CTSF",0.62692307468851,6.46577776554375,0,0.999999999999985,1
"ARHGAP15",-0.509074577271814,1.89017780637724,0,0.999999999999985,1
"DPEP2",-0.57015848567052,0.302165011873732,0,0.999999999999985,1
"CBX1",0.924873203193817,4.68938421136903,0,0.999999999999985,1
"AMT",-0.625264052659011,5.39548859125732,0,0.999999999999986,1
"TLN2",-0.528348010862968,3.74167849671642,0,0.999999999999986,1
"PTPRE",-0.389600645142834,2.36168308746818,0,0.999999999999986,1
"GFI1",-0.20594422823538,-0.247313560233535,0,0.999999999999986,1
"ZNF326",-1.07695945395482,4.10919993186955,0,0.999999999999986,1
"PTPN7",0.192169476053168,1.41810732984265,0,0.999999999999986,1
"DTNBP1",0.66177472832696,3.07050336455029,0,0.999999999999986,1
"BEND3",0.545781330694036,1.47454077542124,0,0.999999999999986,1
"MTMR9",-0.974597705481121,2.59584244116733,0,0.999999999999987,1
"YPEL1",-0.3724830250703,1.5760580548902,0,0.999999999999987,1
"GNG11",0.563541759517673,3.96445991332807,0,0.999999999999987,1
"C11orf74",0.833417585802485,2.68037381821753,0,0.999999999999987,1
"LDB2",-0.5344402263469,3.17798231162343,0,0.999999999999987,1
"CTTNBP2NL",0.61742500143507,2.71187074383569,0,0.999999999999987,1
"CCDC96",0.794742763433791,-0.217025937511013,0,0.999999999999988,1
"BEX4",0.227563356424092,2.22685483896935,0,0.999999999999988,1
