"","logFC","AveExpr","t","P.Value","adj.P.Val"
"CHAF1A",1.22516776076337,4.04249345097455,0,0.997762193114739,1
"CYTL1",0.809237036739163,0.244848291171601,0,0.997765625668054,1
"C14orf119",1.2704842449143,5.91303978736911,0,0.997768240143656,1
"C11orf91",0.930330866557149,-3.97357216676832,0,0.997784944875381,1
"RNF222",-1.0109221692196,-3.67549737232825,0,0.99779720056905,1
"MANSC1",1.1897132337632,5.15404308380544,0,0.997807076472194,1
"CANT1",1.29757500424186,6.19723552604327,0,0.997807714055295,1
"GLB1L3",-0.833386269491536,-3.95693421202446,0,0.997816214694653,1
"TGM3",-0.887226706809376,-1.98157000990328,0,0.997816310741944,1
"NNAT",-1.06652792275428,-0.749220771494219,0,0.997836180251629,1
"DCC",-0.82115298136529,-2.57413936973049,0,0.99783764244558,1
"PTAR1",-1.3259906049238,5.13664812350358,0,0.997843321149242,1
"FAM207A",1.18577371725658,3.83332145288139,0,0.997856713592936,1
"MCCD1",0.695164228541298,-4.90665818920649,0,0.997863367575117,1
"USH1G",-0.897961525483396,-1.05550086296522,0,0.997884933257512,1
"ADGRF4",-0.79518540897546,-1.72152596635626,0,0.997888545658955,1
"KCNH6",0.825764307646943,-4.05515299861618,0,0.997901990310536,1
"NUPR1",-1.1148988697265,6.26471792278907,0,0.99793589277654,1
"MOSPD3",1.25773867324479,5.23528639561151,0,0.997938034095666,1
"RIMBP3C",0.702046047552686,-3.66761067823544,0,0.997944809208251,1
"SLC25A15",1.20217337809133,1.64312695843857,0,0.997955792777186,1
"STAB1",-1.09815643000398,5.65776616430671,0,0.997964069738206,1
"TRIM72",-0.983139085317625,-3.67033074842887,0,0.99796736954921,1
"GSS",1.263715810509,5.43938162853518,0,0.997970927987626,1
"CCS",-1.31901909277279,4.8670633298016,0,0.997975206967908,1
"ODF3L1",0.974461399933811,-2.03175528205425,0,0.997976230118493,1
"HCCS",1.20603327984968,4.25232301987633,0,0.997978571481644,1
"DAD1",1.2649535511178,7.13052041728135,0,0.997995226710397,1
"DNAJB11",1.27736173226738,6.11710160610703,0,0.998010924815825,1
"CNTNAP5",0.680654506459099,-4.98075024745448,0,0.998014487360279,1
"GANC",-1.32922715016343,3.74045763053562,0,0.998016970273442,1
"CEP85",1.17791344284349,4.04652896549939,0,0.99802425212121,1
"PCDHA7",-0.830373009796937,-0.663478095589368,0,0.998038928490734,1
"CDKN2D",1.03267146939935,3.25360610283885,0,0.998045248020372,1
"GPR173",-1.17317982048993,4.28500927584157,0,0.998048538909231,1
"CERS1",0.812102039775627,1.97039191326507,0,0.998052784680685,1
"PCDHB5",-0.706422521269403,3.04815468925975,0,0.998055436997775,1
"IL15RA",0.88725232683431,3.09739782581318,0,0.998057608112626,1
"PRR29",0.900422054449921,1.44294836091767,0,0.998076647321901,1
"LUC7L2",-0.65245652126143,3.45425440954443,0,0.998078971072339,1
"SCG3",0.703826442163967,-2.61819988683465,0,0.998081005783728,1
"DHRS7",-1.25173982864165,4.68571455626715,0,0.998092547720846,1
"CYP17A1",-0.772006069814954,0.761877928548497,0,0.998102293710211,1
"PPM1L",-1.13936434220111,2.78057067859908,0,0.998104623307788,1
"TCN1",0.613047366605351,-4.00214707843973,0,0.998117018332735,1
"IFITM3",1.19584734092267,10.2569356782692,0,0.99812225340848,1
"CNN2",-1.13502122870178,6.95277077679997,0,0.998128010120644,1
"C1QTNF5",1.00009493336163,3.64475221654853,0,0.998128373941031,1
"PAMR1",0.921080746084702,1.56052559341006,0,0.998132274167205,1
"MAN1A1",-1.06041761057962,4.62381407012796,0,0.998135278980232,1
"PHB",1.30055699394094,7.31347993288615,0,0.998141416661235,1
"TMEM74",0.883992581018506,-2.34096263652617,0,0.998143260388774,1
"NKX3-1",-0.979720891837066,1.00110273150339,0,0.99814500957785,1
"PPBP",0.798032272021247,-4.02843020549897,0,0.998151920704907,1
"VASH1",-1.23049547646497,4.73432737798322,0,0.998160515589835,1
"ZNF80",-0.907090473983255,-3.89165237644306,0,0.99816228990329,1
"WSB2",1.29624498310492,5.85145368912158,0,0.998167349078288,1
"RPL36A-HNRNPH2",-0.849946772114226,-4.19603517907388,0,0.998176468652506,1
"MBNL3",1.07684077306549,4.72702856818758,0,0.998178187205234,1
"EPHB3",0.955901186751433,5.43285201442167,0,0.998178282565072,1
"HSD17B2",0.789639607176978,-3.2714159561368,0,0.998199240939073,1
"WDFY4",0.914394839969733,1.95007934855779,0,0.998207893743174,1
"STK32C",1.13134498054271,3.3244311008359,0,0.998214661607777,1
"SLITRK5",-0.637973303492158,0.197567800381821,0,0.99822463747256,1
"NDUFB2",1.19950129431211,5.94762651180438,0,0.998231295866201,1
"VAT1",-1.28425594013453,7.23331749037408,0,0.998239834464912,1
"IL7R",0.693349659339334,1.86042648335105,0,0.998255652831505,1
"EFNB3",0.767943747527428,3.30575456905706,0,0.998270996237226,1
"ZFPM1",1.13749433419218,3.79964136278535,0,0.998273942844042,1
"SLC3A1",-0.924509905639497,-0.813997084668963,0,0.998285586088998,1
"BEST4",1.03597629055275,0.700798290919629,0,0.998307145796301,1
"KCNK1",0.955533827153046,3.86905761946609,0,0.998308822059789,1
"GPX4",1.2615595927368,7.95578850171566,0,0.998310428802377,1
"NIPSNAP1",1.22074840666672,6.32256846665113,0,0.998312131727088,1
"RUVBL2",1.28868219701249,6.53813703987977,0,0.998314381091443,1
"DNTTIP1",1.29381197098272,5.32527259120045,0,0.998315803092563,1
"FAM19A3",0.954547130063449,-1.08412623922643,0,0.998342130903982,1
"RWDD2B",1.11704264124783,4.22411201693167,0,0.998352906896692,1
"ZNF765",-1.29945829948422,3.6788117785159,0,0.99835540689817,1
"NEDD9",0.936949986045692,4.91959679566437,0,0.998356732238786,1
"LY6H",0.716320175548178,-0.740185043199687,0,0.998364474438833,1
"GLIS3",-1.0846020303293,4.01887797306531,0,0.99838698933834,1
"CRYBG3",-1.17337353503664,3.28399500173057,0,0.99840033387192,1
"RBM33",-1.33641338684162,5.79818267727042,0,0.998405372956282,1
"NHP2",1.24147220402791,6.83560486981869,0,0.998411260319141,1
"SESN3",-1.16199502002506,5.68981807058283,0,0.998416027173831,1
"NLRP12",0.960379768662015,-2.25840918672792,0,0.998424314676093,1
"PORCN",1.00377253428253,4.26285046130203,0,0.998425771496546,1
"C8G",1.04779274446919,-2.01035508583894,0,0.998435457446862,1
"TXNIP",-1.16542748358362,8.59506740437437,0,0.998443158883239,1
"TLR4",-1.04912497672173,2.62904895656009,0,0.998443501313179,1
"ANXA8",0.537853365350575,0.06082277991369,0,0.998461058857358,1
"WSCD1",-0.948912655728508,-0.115783226651298,0,0.998470271326524,1
"RELN",-0.589176456456226,0.57598005396576,0,0.99847518118031,1
"C12orf42",0.774531600506195,-4.39473401405001,0,0.998476804014944,1
"OVCA2",1.14292868947049,4.41056290157686,0,0.998477008383748,1
"DCAF13",1.26337441106578,5.68425768707906,0,0.998481927936606,1
"MAT1A",-0.820249956494735,1.8068248461992,0,0.9984835522721,1
"ZNF546",-1.21956682213985,2.51568914105859,0,0.998487550052131,1
"PFN2",1.17992787972125,7.0687510071854,0,0.998491914825808,1
"TRIM67",0.979117720340701,-2.61732536616302,0,0.998514916405868,1
"FOXP1",-1.31183304468314,5.43342818261328,0,0.99852352417812,1
"MTSS1",-1.15356716954501,4.31673079605216,0,0.998540257169585,1
"C20orf202",1.03666982232868,-2.30572682390808,0,0.998545678523901,1
"BPGM",1.19311188965887,4.1998566522859,0,0.998555861275056,1
"CITED1",-0.855415044422293,-1.78270192412039,0,0.9985579621625,1
"MATN3",0.909650739987328,0.955595609021216,0,0.998560847469101,1
"PRSS56",-0.663961207600037,-4.6382635413242,0,0.998562412905519,1
"PIGH",-1.29623813204498,3.69287062338676,0,0.998566865803323,1
"TMEM241",1.13668702907396,3.25588340993157,0,0.998589085218489,1
"PLVAP",0.800224772211851,4.5712659753076,0,0.998590247051912,1
"ISL1",0.553986898413183,-3.542197339633,0,0.998602426001952,1
"FERMT1",-0.923776226652467,2.10169783475296,0,0.998605177763204,1
"GPATCH2L",-1.32206276348982,4.79038653879519,0,0.998605949142712,1
"NBPF12",-1.30119290353659,4.58389934504206,0,0.998621306165411,1
"SEMA4A",1.03876383190563,4.53469414133336,0,0.998637641207748,1
"HYAL1",-1.10267639197231,1.13139583219229,0,0.998638093984767,1
"GPR171",0.771784308893495,-1.23808286134844,0,0.998639533924205,1
"PKP2",1.12087992054525,6.00079746378422,0,0.998640006161492,1
"OPHN1",-1.27358161258349,3.08969378395798,0,0.998642205577036,1
"NPIPB5",-1.20109141938648,7.11475284810467,0,0.998649017978262,1
"XKRX",0.987515511056124,-1.08705283522412,0,0.998653233465073,1
"SMAD6",1.06667756390035,5.0693846329658,0,0.998663732140688,1
"AKR1B10",0.580298101206291,-1.61009765298255,0,0.998672803327516,1
"ADM",-1.03895201733185,3.6543695982061,0,0.998674808735619,1
"MAP1S",1.28255693337787,6.61290880953737,0,0.998677129950807,1
"COL2A1",-0.347727589010865,0.227327111117765,0,0.998679693458332,1
"LRMP",-1.11528479073681,1.29186330393858,0,0.998680580712799,1
"GFRA2",-0.715803494739383,0.0371121042291169,0,0.998686493337142,1
"CDH26",-0.988304864222995,-1.48375916831942,0,0.998692137274291,1
"HCN1",-0.792155163538213,-4.62230496046566,0,0.998695276721784,1
"MMP8",0.694203488067639,-3.63371690542262,0,0.99870073276898,1
"SHISA3",0.678234122470453,-2.24876598984488,0,0.998702748049355,1
"GCSH",1.1297725666053,5.02719736090571,0,0.998710601004547,1
"CORO7-PAM16",-0.590605194688881,-3.23988835500008,0,0.998715315080465,1
"MILR1",0.903837914798205,1.48435994411643,0,0.998733595807888,1
"RPL18A",1.20132497535023,11.407354872693,0,0.998736492785153,1
"ZACN",0.214022988295509,1.06658861427518,0,0.998744577088362,1
"AAGAB",1.25408669132629,5.0873771680708,0,0.998755517868505,1
"BOC",-1.10410536036953,6.0302449298218,0,0.998756886384791,1
"YRDC",1.200219554977,4.20493440017719,0,0.998760882923337,1
"CLDN8",0.499669773927759,-4.54498176479477,0,0.998762109232555,1
"NECAB2",-0.782099075351912,-2.08184482650087,0,0.998762300463163,1
"FOLH1B",0.756371428135045,-4.38038283094043,0,0.998789246325557,1
"FAM49A",-1.21622505973798,3.51597683234419,0,0.998790114514087,1
"ALAS2",-0.815999704187353,-3.02174588819505,0,0.998790138703556,1
"NAPSA",-1.1393621594529,0.347332384078374,0,0.998791318813235,1
"EML3",-1.2826484927339,5.92697563139354,0,0.998794777845894,1
"CDC42EP5",0.792989030515228,3.39513443807634,0,0.998810339051672,1
"CYP3A5",-0.786880916844055,0.410697708444785,0,0.998810856511597,1
"CNTNAP3",-0.687880879958706,-0.607155952194085,0,0.998815564034516,1
"LGI1",-0.60516906454821,-4.36762135127341,0,0.998816119492493,1
"CD79B",0.922309319767279,0.106706640127822,0,0.9988193181082,1
"G6PC3",1.27712371670949,6.3527229171451,0,0.998820512311858,1
"ERG",-1.16815242339345,2.6622293883258,0,0.99882473188509,1
"FGFBP2",-0.921581568879944,-3.1416918075925,0,0.998825015044154,1
"ITGBL1",-0.627482315659086,1.28355062741497,0,0.998840578450404,1
"CNNM4",1.24258281114888,5.28624755583803,0,0.998848813874644,1
"RICTOR",-1.33292946376878,4.89468833059232,0,0.998862180260818,1
"CARD14",1.00552591354425,1.64784328700391,0,0.998863761618672,1
"FPR2",-0.866999716633884,-1.39739079505824,0,0.998865226794235,1
"RRP36",1.24039663003343,5.15000567613087,0,0.998866882464462,1
"CCND2",-0.897500568356668,4.91422127237957,0,0.998901379954445,1
"EBAG9",1.16327694445128,5.03224877132852,0,0.998912881601496,1
"AMH",-0.606722191208824,0.0164078325851655,0,0.998912906973158,1
"RSRC1",1.21041228411255,4.77813409533481,0,0.998916368799392,1
"GLIPR1",-1.17869603770472,4.38417803232167,0,0.998922620622388,1
"IL33",-0.950284165623853,1.49238221728337,0,0.998924985366551,1
"PRKAG3",0.766574662457069,-4.42479207264788,0,0.998926198742283,1
"ZNF628",1.22246855462752,4.35080053372657,0,0.998932840086733,1
"S100B",-0.836424581962771,-0.00341787073371295,0,0.998940022344396,1
"ENTPD3",0.847326284443723,1.35033710598996,0,0.9989438901672,1
"TRPM7",-1.31275363018507,5.06694845134975,0,0.998947974874191,1
"EREG",0.688586109639328,-1.85956395078962,0,0.998948012757898,1
"ADGRF2",-0.659764878057495,-3.04926259077535,0,0.998948895544444,1
"SPEF2",-1.21067730566675,3.4129792575641,0,0.998956283876597,1
"HPRT1",1.17433905618637,5.00894104017311,0,0.998965948269472,1
"TOMM34",1.25989879012115,6.26689078694622,0,0.998980548487804,1
"NCAM2",-0.717965204577029,-0.924957613843793,0,0.998986825291729,1
"DNASE2",1.23587754024237,6.17812740685218,0,0.998989379596955,1
"LIN7B",-1.1583040128922,0.731128246927542,0,0.998992582634733,1
"SMIM1",0.960708462584804,2.042999857422,0,0.998993239632269,1
"SH2B1",-1.30894212936909,6.04929167220036,0,0.998994755487935,1
"MOB1A",1.293346135954,7.61019380494208,0,0.999010495676371,1
"EBF2",-0.697244413801768,-1.53494284939791,0,0.999020118049671,1
"RARRES1",-0.753724462046031,4.83383317342453,0,0.999024574825994,1
"TIMP3",-0.939399282961223,7.29029481207137,0,0.999027683099683,1
"CHCHD1",1.16799644958526,4.78352568589253,0,0.999028594486379,1
"DUSP5",0.867633406820767,3.4976018101991,0,0.999033100897611,1
"SRPX",-0.977766864655469,2.80755631937685,0,0.999033930624357,1
"CCDC103",1.02883086381562,0.687227272405095,0,0.999049712310499,1
"SLC29A4",0.785035101997467,2.60819497210845,0,0.999059967269865,1
"PDE6D",1.19582660836811,4.40010250177506,0,0.999060897983194,1
"CHRM5",-1.03243083821183,-2.87125001599471,0,0.999062027488061,1
"CTAG1B",0.35966706621673,-4.42233850770915,0,0.999068716640839,1
"HES1",0.988557187882329,5.25302365389282,0,0.999072575978877,1
"GGT5",-1.07449083912539,3.76837869622849,0,0.999080240276105,1
"ST20-MTHFS",1.09429025953087,0.338438522242773,0,0.999084306523551,1
"SLC35C1",1.24541151728515,5.19926041062139,0,0.999088003218858,1
"JMJD1C",-1.28879343391729,5.53975255128271,0,0.999096607163055,1
"TESK2",-1.25577648920123,3.1458460245507,0,0.999098959537516,1
"RGS12",-1.26814447833987,4.83955356346887,0,0.999102880133904,1
"LRRC73",0.948139522704424,1.28137016812702,0,0.99910869941966,1
"TMEM52",0.942140024918348,1.32814247005875,0,0.999109485633361,1
"SRPX2",-1.01417301500759,2.8152939812884,0,0.999114153676163,1
"C2orf81",1.01285068101708,3.52961608472931,0,0.99911986405273,1
"MRGPRE",0.690397564914678,-4.2990598388229,0,0.999121834885409,1
"NDUFA2",1.1693172110214,5.89588170754532,0,0.999124573553306,1
"SLAMF8",0.76728092352598,3.25096184808537,0,0.99912755470423,1
"B4GAT1",-1.28751469185114,4.66663897769179,0,0.999129561617756,1
"PALMD",-1.0713181307726,4.4419827652225,0,0.999132520121425,1
"EAF2",1.14017221433501,0.886623787406356,0,0.999135538976925,1
"CYP2C8",0.708837403862631,-1.3685595680616,0,0.999136683483941,1
"TRAF7",1.28992341194388,7.10260716844837,0,0.999146188451225,1
"GPR156",0.944409022766218,1.49886008446808,0,0.999151572256116,1
"CT55",0.680564400191822,-4.2409463160711,0,0.99915493252256,1
"BAZ2B",-1.24864307671617,5.26815677413034,0,0.999182911909396,1
"ZNF101",1.18046012709033,3.34232088406387,0,0.99918733314401,1
"GMFG",0.985794754110329,2.3820286205983,0,0.999191002931221,1
"C21orf58",1.03462967752591,3.29728644297323,0,0.999198013578014,1
"ZNF35",1.22379864105128,3.07866905384613,0,0.99920452345717,1
"PPP1R3G",1.01250784455708,2.42735489474205,0,0.999209456633113,1
"AP5B1",1.11383492085251,4.26654663607096,0,0.999212087790704,1
"LTK",0.773034724444669,-0.752127031002796,0,0.999215049228112,1
"TREX2",1.03299994300382,0.4643767123849,0,0.999220608458746,1
"ALAS1",1.30525065083743,5.64504399509239,0,0.99922744893431,1
"MPV17L2",1.12998532477298,4.17300161907926,0,0.999237782109188,1
"BSCL2",1.18728905757632,6.24274221788959,0,0.99924417032225,1
"NSDHL",1.16970167893066,4.70364753881893,0,0.999244407071672,1
"RPS12",-1.16909560074165,9.5360631845496,0,0.999252323268094,1
"ARG2",-1.00243935575773,2.43558144088391,0,0.999258363220497,1
"HRCT1",0.69683710645994,0.74904738232937,0,0.999260547239058,1
"ADAMTSL5",-0.83474788605472,-0.169314210977306,0,0.999262381146266,1
"FAM169A",-0.982364327910926,0.716357654821458,0,0.999267947669742,1
"CALB2",-0.596400131849928,1.4967532296011,0,0.999268993567277,1
"CASP6",1.13541437493564,4.08793553180765,0,0.999272977452542,1
"MPV17L",-0.93124452560854,2.40602905467449,0,0.999279573800677,1
"EPN3",0.933344273473544,5.37163399723845,0,0.999285391860026,1
"AADAT",-1.05782725696059,1.8428126893257,0,0.999285760403836,1
"UQCRH",0.945366663654801,6.87102856807707,0,0.999292001737551,1
"PURG",-0.785026608639192,-1.4274620911578,0,0.999295695285733,1
"TDP1",1.21983357993265,4.3367659403625,0,0.999299729616387,1
"EFCAB6",-1.14894183457861,1.17587635129014,0,0.999300233034829,1
"EPHB2",1.04192229642382,5.64728465509575,0,0.99931036648087,1
"LRIG1",1.10908153633427,7.13132033423855,0,0.999312884236563,1
"SEZ6L",-0.5553476432318,-2.62127483454649,0,0.999316906836341,1
"CLEC18A",0.604757235297265,0.35247079238639,0,0.999317194243756,1
"ZDHHC24",1.20716893443628,4.6941593450037,0,0.999317658037677,1
"FBXW7",-1.32102407770747,3.70339228826668,0,0.999321291802167,1
"CSRNP3",-1.07719840889468,2.78109236271888,0,0.99932610070637,1
"ZCCHC14",-1.24797081175771,5.26317266009501,0,0.999341716153372,1
"RXRG",-0.397663165613762,-0.276739339440756,0,0.999347407081546,1
"ZNF445",-1.27066780902706,4.7754097871502,0,0.999348706168272,1
"SLC14A1",0.525228614096624,-0.838577745326519,0,0.999351204998005,1
"PNPLA5",0.618514386798705,-4.15070772886604,0,0.999355726570412,1
"INSL3",-0.831835917353278,-0.516931448355984,0,0.999357420318393,1
"FOXD2",0.752004897768315,-1.03520193469801,0,0.999359922580221,1
"SLC27A6",-0.736675801969073,2.37587497615682,0,0.999360211264011,1
"CSMD3",0.635725290103129,-4.06390096849527,0,0.999365628907807,1
"ANXA13",0.614683082434573,-0.897698217251558,0,0.999365943384116,1
"DLX6",0.303680782337233,-1.48635203285821,0,0.999368864490441,1
"SNAI1",0.962235434591063,1.7303511945523,0,0.999369580455866,1
"CATSPERD",0.602866773173346,-4.41913689620763,0,0.999372093051519,1
"CILP",-0.792066227866785,3.666372110635,0,0.999376763168122,1
"KRTDAP",-0.820501654416429,-1.85769009329059,0,0.999377715113813,1
"KLHL31",0.941728957920843,0.155993087230389,0,0.999382477920093,1
"PCDHGA10",0.624710848697969,2.77882252382574,0,0.999383905656748,1
"ZDHHC20",1.24844671986973,6.0029972447664,0,0.999384880225846,1
"SBF2",-1.30576729402674,5.05216959026227,0,0.999388443188457,1
"TMSB15A",-0.696785117761646,-0.0978110843384086,0,0.999390388012234,1
"SPAG11A",0.599369817651016,-5.14246242548696,0,0.999393484437823,1
"NEURL2",-1.23225185521951,2.01371140621975,0,0.999395686063584,1
"MYL12A",1.26833049596777,8.03604137872585,0,0.999397864052043,1
"GPR143",0.769617996355497,2.35099980991506,0,0.999403958418831,1
"REG3G",-0.532696094168004,-3.80928354685864,0,0.9994082184561,1
"TMEM69",1.27010590783387,5.55868211066324,0,0.99941145551824,1
"EFHD2",1.24432410431186,6.47573335806049,0,0.99941309060903,1
"ZNF502",-1.08653659932773,2.75934434626108,0,0.999415481593984,1
"STK32B",0.719132271408868,1.09429365632191,0,0.999416923766891,1
"IL36RN",0.586602352141684,-4.17793628615659,0,0.999419803898297,1
"TAGAP",0.884751604622144,1.74766454970475,0,0.999420410876436,1
"SLC6A15",-0.150487605380137,-0.816359955929238,0,0.999422691765958,1
"ZNF763",-1.16350479090132,2.12254970587808,0,0.999424129822457,1
"TPSD1",-0.526611047103392,-3.7669368852374,0,0.999438810781666,1
"CFAP53",0.970653979290881,0.785660783266463,0,0.99944086482334,1
"PRKAB2",-1.27357153298866,4.50206516508999,0,0.999442879567765,1
"ZKSCAN7",-1.18859643756387,2.49655493408586,0,0.999443572603654,1
"RIMBP3B",0.534498119008782,-3.89904631995296,0,0.999444017428888,1
"PIGW",1.17505220261947,2.77730263814706,0,0.999444785083605,1
"HACD1",-0.86283764435663,1.26261725015775,0,0.9994517507034,1
"EIF3L",-1.24487955549392,8.41397508241588,0,0.999452412484286,1
"ADAMTSL3",-0.84651326488471,1.46065572181709,0,0.999453170061433,1
"RGL1",-1.17744952143945,5.05179151731724,0,0.999458695896477,1
"HNRNPA1",-1.30968809497462,9.93425186887623,0,0.999459265699915,1
"REV3L",-1.23546663286571,4.3870424478958,0,0.999463399166704,1
"ARSJ",-0.949991180377816,1.81194899450074,0,0.999464497145047,1
"KIAA1586",-1.2021521439404,2.48039998325413,0,0.999470985713211,1
"VAMP1",-1.1748257499122,3.64306784266024,0,0.999473763541388,1
"CD3EAP",1.15312724410042,3.33490101048667,0,0.999478963397119,1
"STIM1",-1.24119778992502,5.85427223444468,0,0.999479214825663,1
"TBX1",-0.70204368550785,0.383187598319682,0,0.999479501157539,1
"CHI3L2",0.640616653165706,-0.146772030742985,0,0.999485826616964,1
"DCAF12",1.29051900265476,6.21597363684815,0,0.999492649762665,1
"NOX1",0.946988416922904,-3.15276201164659,0,0.999494938694085,1
"LPAR1",-1.01361515562262,3.60524533980336,0,0.999497157172595,1
"GPI",1.26941452706371,8.61819708378683,0,0.999497904515232,1
"ADAMTS17",-1.00458042617235,1.93889462352234,0,0.999498713546911,1
"SOX3",-0.326300071211006,-3.76297578674614,0,0.999498994409609,1
"MMP3",-0.515311293214906,-3.99330675259459,0,0.999503851666036,1
"CRYGN",0.787557378466581,-0.565754976640357,0,0.999509283384769,1
"STAT5A",-1.207544049536,5.01611671722244,0,0.999512205841214,1
"MLIP",0.634722097432724,-2.67545271642137,0,0.999513209564323,1
"ATP13A4",-0.713084899370863,-1.80465845160847,0,0.999517202450257,1
"OXSM",1.1833741195591,3.54020964778115,0,0.999521936541138,1
"RPS23",-1.16609427027367,9.55658538221461,0,0.999523908465257,1
"TMEM163",0.851690148888043,1.19713320124616,0,0.999525814547056,1
"PAM16",1.07886516516294,4.47729495754539,0,0.999529418433636,1
"IGSF9B",-0.751841954952615,0.804388025798926,0,0.999532649561147,1
"KCNA1",0.508105025601147,-3.60737671422221,0,0.999538058556172,1
"TRPA1",-0.686613264517525,-2.09783449221845,0,0.999543354395129,1
"GIMAP4",0.906466232213355,3.57732633937361,0,0.999544669439245,1
"DYNLL1",1.28410680701735,7.72645450971145,0,0.999549095766442,1
"RRH",-0.951218065332544,-3.69715787494096,0,0.999551248028809,1
"MLF2",1.29245543391936,8.15344009879482,0,0.999558233155809,1
"SLC7A9",-0.983839274929946,-0.587864979536925,0,0.999558554141564,1
"CACNA1I",-0.766002308098875,-1.27076124912883,0,0.999564851116972,1
"FAM83F",0.407824742578952,1.80302214450218,0,0.999566828802207,1
"THUMPD2",-1.31268830964982,3.5832756285049,0,0.999571097603172,1
"DDX5",-1.30769297689003,8.66286544277052,0,0.999574313340014,1
"AKR1C3",-0.855584094801243,3.09546398686708,0,0.99957464399768,1
"PTPMT1",1.19528722261233,5.38067093379691,0,0.999580708328152,1
"ANKRD20A3",-0.730007186831836,-3.71963592148059,0,0.999580735803109,1
"HIC2",-1.19712154810929,3.15164602724144,0,0.999581461218386,1
"C3orf35",-1.12527734357412,-0.73756508861715,0,0.999582984910336,1
"HGF",-0.983971559777194,0.816249087313164,0,0.999585554110478,1
"FLT3",0.710469773825112,-2.431622977609,0,0.999588801825579,1
"GSG1L",0.628238978224237,-3.15426322958905,0,0.999588872368492,1
"ETNK2",-1.16650655464019,4.47945727066468,0,0.999589508433683,1
"DNAAF5",1.23639301823554,5.75125779694635,0,0.999589742830578,1
"WASF1",-1.13121459544238,4.46089900036413,0,0.999594450175623,1
"GABRE",-0.71920481883951,4.35481415684039,0,0.99959519623731,1
"TMEM233",-0.87447134144962,-0.646721290393659,0,0.999598155181621,1
"LMO3",-0.325972451357378,2.31192865225079,0,0.999600931214933,1
"TMEM145",-0.880708502738119,-1.89666003998819,0,0.999603889594713,1
"KCTD9",-1.25269339473064,4.26370713771107,0,0.999603934979113,1
"DRD5",0.630231672053767,-3.71847175065368,0,0.999608119159544,1
"STEAP1",0.82576595331268,3.18251781619856,0,0.999608211504215,1
"ADIPOR1",1.33272811581889,7.27921495381682,0,0.999610116339008,1
"CREB3L1",0.75279774712741,4.37544290010041,0,0.999613914661607,1
"CPVL",0.883596956975663,4.49343531491405,0,0.999614457924739,1
"HIST1H1A",0.708661071287885,-4.25916029546509,0,0.999616421596786,1
"AKR7A3",-1.05083040404779,0.600723588937213,0,0.999618517779771,1
"ANKRD1",-0.640551817906547,-1.67929762941346,0,0.999619670308799,1
"LMCD1",-1.1698530309314,5.25101839943587,0,0.999620343849647,1
"PTGES3L-AARSD1",0.681493675925509,-2.42081901177039,0,0.999622177966563,1
"ALMS1",-1.23657213595796,5.03985614843983,0,0.999622999364806,1
"LRRN1",-0.700066211979927,2.64213055687358,0,0.999623430676657,1
"SLC2A11",-1.21495121047207,3.79347165763297,0,0.999623438754202,1
"LRRC38",-0.596324976150687,-3.50170681221002,0,0.99962702012623,1
"ADCY1",-0.90202226361717,1.56330738149546,0,0.999633217339625,1
"PSMG1",1.16100336750088,4.80886587537427,0,0.999639647195615,1
"POPDC3",0.409211377570509,-2.20625055056792,0,0.999645562987628,1
"THBS4",-0.809183121752958,2.40954520765733,0,0.999650516763545,1
"HOXD3",0.345288300521868,3.3619457845005,0,0.99965178986853,1
"CXCR1",-0.7536352307453,-3.13320596968268,0,0.999653405082647,1
"PRDM11",-1.19314940180265,4.39478032709626,0,0.999654570006699,1
"TMEM200C",-0.762320986142372,0.408263776848722,0,0.999655458318991,1
"B3GALT1",0.494115223395148,-0.362082353124945,0,0.99965839112474,1
"BPIFB2",0.575859780966122,-4.15266015734344,0,0.999659212259065,1
"DTHD1",0.501710638198234,-2.5889787027021,0,0.999659426421068,1
"PTGER2",-0.78925471977833,2.29460116833602,0,0.999659835408217,1
"FANCD2",1.11149498800221,4.22457184611571,0,0.999662895055437,1
"TNFRSF10C",0.92514199666061,-0.124493063480259,0,0.999664771403947,1
"CMTM4",1.1382429962585,5.1609923884759,0,0.999665819728833,1
"RIC1",-1.27337998530232,4.47739596929583,0,0.999667788565138,1
"KCNJ13",0.827869777044962,-1.53058432934441,0,0.999671577848317,1
"DGAT1",1.16114997562528,6.11935659635234,0,0.999674501252885,1
"CAV2",-1.12653778612642,4.71680497147273,0,0.999676458310326,1
"CPT2",1.19962998733747,4.86742026852844,0,0.999677978575992,1
"SPATC1L",0.774235002922713,4.25228779172911,0,0.999679836582423,1
"CCNYL1",1.16443318157677,4.06932227759237,0,0.9996809643297,1
"PCDHB8",0.468520323960897,0.698813205987408,0,0.999681328236929,1
"POGZ",-1.2573359650109,7.00470871315425,0,0.99968321793766,1
"CNTFR",-0.324328982150272,1.81949367031273,0,0.999683313914957,1
"MUCL1",0.383802709042219,-3.34802828979644,0,0.999684007950003,1
"ZNF44",-1.20762819406446,3.55206631329953,0,0.999684980669459,1
"MYADML2",0.827913232749159,-4.03666527268486,0,0.999687144035933,1
"LAMA1",-0.701794912338145,2.87787146223926,0,0.999687530492706,1
"IRX6",0.397664580835944,-1.41269405468726,0,0.999689910754638,1
"TNFSF4",0.888991923012423,1.85313010884206,0,0.999692808803831,1
